"ENTITY_CD","ENTITY_NAME","YEAR","COHORT","COHORT_MEMBERS","NUM_GRADS_ADVDESDIP","PER_GRADS_ADVDESDIP","NUM_GRADS_CTE","PER_GRADS_CTE"
"261600010060","CHARLOTTE HIGH SCHOOL",2014,2009,155,4,"03",0,"00"
"261600010061","EAST HIGH SCHOOL",2014,2009,354,9,"03",6,"02"
"261600010066","JAMES MONROE HIGH SCHOOL",2014,2009,144,1,"01",0,"00"
"261600010067","JOSEPH C WILSON MAGNET HIGH SCH",2014,2009,299,50,"17",0,"00"
"261600010073","NORTHEAST COLLEGE PREP HIGH SCHOOL",2014,2009,80,3,"04",0,"00"
"261600010074","SCHOOL OF THE ARTS",2014,2009,181,52,"29",0,"00"
"261600010085","DR FREDDIE THOMAS HIGH SCHOOL",2014,2009,466,9,"02",0,"00"
"261600010089","NORTHWEST COLLEGE PREP HIGH SCHOOL",2014,2009,69,2,"03",0,"00"
"261600860910","ROCHESTER ACADEMY CHARTER SCHOOL",2014,2009,37,4,"11",0,"00"
"261701060000","RUSH-HENRIETTA CSD",2014,2009,461,241,"52",25,"05"
"261701060013","RUSH-HENRIETTA SENIOR HIGH SCHOOL",2014,2009,449,241,"54",25,"06"
"261801060000","BROCKPORT CSD",2014,2009,330,140,"42",18,"05"
"261801060003","BROCKPORT HIGH SCHOOL",2014,2009,318,140,"44",18,"06"
"261901060000","WEBSTER CSD",2014,2009,731,406,"56",0,"00"
"261901060009","WEBSTER-SCHROEDER HIGH SCHOOL",2014,2009,376,185,"49",0,"00"
"261901060015","THOMAS HIGH SCHOOL",2014,2009,347,221,"64",0,"00"
"262001040000","WHEATLAND-CHILI CSD",2014,2009,61,27,"44",7,"11"
"262001040003","WHEATLAND-CHILI HIGH SCHOOL",2014,2009,61,27,"44",7,"11"
"270100010000","AMSTERDAM CITY SD",2014,2009,309,68,"22",8,"03"
"270100010010","AMSTERDAM HIGH SCHOOL",2014,2009,306,68,"22",8,"03"
"270301040000","CANAJOHARIE CSD",2014,2009,79,33,"42",3,"04"
"270301040002","CANAJOHARIE SENIOR HIGH SCHOOL",2014,2009,79,33,"42",3,"04"
"270601040000","FONDA-FULTONVILLE CSD",2014,2009,132,53,"40",20,"15"
"270601040002","FONDA-FULTONVILLE SENIOR HIGH SCHOOL",2014,2009,123,53,"43",20,"16"
"270701040000","FORT PLAIN CSD",2014,2009,65,16,"25",4,"06"
"270701040003","FORT PLAIN JUNIOR-SENIOR HIGH SCHOOL",2014,2009,63,16,"25",4,"06"
"271201040001","OPPENHEIM-EPHRATAH-ST JOHNSVILLE E/M",2014,2009,15,3,"20",1,"07"
"271201040004","OPPENHEIM-EPHRATAH-ST JOHNSVILLE HS",2014,2009,27,1,"04",2,"07"
"280100010000","GLEN COVE CITY SD",2014,2009,244,82,"34",0,"00"
"280100010007","GLEN COVE HIGH SCHOOL",2014,2009,238,82,"34",0,"00"
"280201030000","HEMPSTEAD UFSD",2014,2009,510,30,"06",0,"00"
"280201030007","HEMPSTEAD HIGH SCHOOL",2014,2009,474,30,"06",0,"00"
"280202030000","UNIONDALE UFSD",2014,2009,531,104,"20",2,"00"
"280202030010","UNIONDALE HIGH SCHOOL",2014,2009,516,104,"20",2,"00"
"280203030000","EAST MEADOW UFSD",2014,2009,634,368,"58",24,"04"
"280203030010","W TRESPER CLARKE HIGH SCHOOL",2014,2009,206,125,"61",14,"07"
"280203030011","EAST MEADOW HIGH SCHOOL",2014,2009,410,242,"59",9,"02"
"280205030000","LEVITTOWN UFSD",2014,2009,619,382,"62",50,"08"
"280205030015","DIVISION AVENUE SENIOR HIGH SCHOOL",2014,2009,249,140,"56",23,"09"
"280205030016","GEN DOUGLAS MACARTHUR SENIOR HS",2014,2009,362,242,"67",27,"07"
"280206030000","SEAFORD UFSD",2014,2009,195,112,"57",0,"00"
"280206030006","SEAFORD SENIOR HIGH SCHOOL",2014,2009,189,112,"59",0,"00"
"280208030000","ROOSEVELT UFSD",2014,2009,195,5,"03",0,"00"
"280208030005","ROOSEVELT HIGH SCHOOL",2014,2009,189,5,"03",0,"00"
"280209030000","FREEPORT UFSD",2014,2009,514,71,"14",21,"04"
"280209030007","FREEPORT HIGH SCHOOL",2014,2009,499,71,"14",21,"04"
"280210030000","BALDWIN UFSD",2014,2009,439,189,"43",19,"04"
"280210030013","BALDWIN SENIOR HIGH SCHOOL",2014,2009,431,189,"44",19,"04"
"280211030000","OCEANSIDE UFSD",2014,2009,491,295,"60",9,"02"
"280211030010","SCHOOL 7-OCEANSIDE SENIOR HS",2014,2009,466,295,"63",9,"02"
"280212030000","MALVERNE UFSD",2014,2009,136,56,"41",3,"02"
"280212030005","MALVERNE SENIOR HIGH SCHOOL",2014,2009,128,56,"44",3,"02"
"280214030000","HEWLETT-WOODMERE UFSD",2014,2009,269,180,"67",42,"16"
"280214030007","GEORGE W HEWLETT HIGH SCHOOL",2014,2009,262,180,"69",42,"16"
"280215030000","LAWRENCE UFSD",2014,2009,276,71,"26",2,"01"
"280215030007","LAWRENCE SENIOR HIGH SCHOOL",2014,2009,266,71,"27",2,"01"
"280218030000","GARDEN CITY UFSD",2014,2009,305,241,"79",4,"01"
"280218030007","GARDEN CITY HIGH SCHOOL",2014,2009,297,241,"81",4,"01"
"280219030000","EAST ROCKAWAY UFSD",2014,2009,106,34,"32",0,"00"
"280219030002","EAST ROCKAWAY JUNIOR-SENIOR HIGH SCH",2014,2009,106,34,"32",0,"00"
"280220030000","LYNBROOK UFSD",2014,2009,248,148,"60",6,"02"
"280220030007","LYNBROOK SENIOR HIGH SCHOOL",2014,2009,241,148,"61",6,"02"
"280221030000","ROCKVILLE CENTRE UFSD",2014,2009,264,218,"83",3,"01"
"280221030001","SOUTH SIDE HIGH SCHOOL",2014,2009,258,217,"84",3,"01"
"280223030000","WANTAGH UFSD",2014,2009,305,212,"70",0,"00"
"280223030005","WANTAGH SENIOR HIGH SCHOOL",2014,2009,295,212,"72",0,"00"
"280226030000","ISLAND TREES UFSD",2014,2009,229,102,"45",1,"00"
"280226030006","ISLAND TREES HIGH SCHOOL",2014,2009,226,102,"45",1,"00"
"280227030000","WEST HEMPSTEAD UFSD",2014,2009,242,98,"40",0,"00"
"280227030005","WEST HEMPSTEAD HIGH SCHOOL",2014,2009,231,96,"42",0,"00"
"280251070000","VALLEY STREAM CENTRAL HS DISTRICT",2014,2009,807,464,"57",2,"00"
"280251070002","VALLEY STREAM NORTH HIGH SCHOOL",2014,2009,189,117,"62",1,"01"
"280251070003","VALLEY STREAM SOUTH HIGH SCHOOL",2014,2009,254,136,"54",0,"00"
"280251070004","VALLEY STREAM CENTRAL HIGH SCHOOL",2014,2009,355,211,"59",1,"00"
"280252070000","SEWANHAKA CENTRAL HS DISTRICT",2014,2009,1487,751,"51",4,"00"
"280252070002","ELMONT MEMORIAL HIGH SCHOOL",2014,2009,330,136,"41",0,"00"
"280252070003","FLORAL PARK MEMORIAL HIGH SCHOOL",2014,2009,246,132,"54",2,"01"
"280252070004","H FRANK CAREY HIGH SCHOOL",2014,2009,295,167,"57",0,"00"
"280252070005","NEW HYDE PARK MEMORIAL HIGH SCHOOL",2014,2009,335,208,"62",0,"00"
"280252070006","SEWANHAKA HIGH SCHOOL",2014,2009,263,108,"41",2,"01"
"280253070000","BELLMORE-MERRICK CENTRAL HS DISTRICT",2014,2009,1035,660,"64",0,"00"
"280253070005","SANFORD H CALHOUN HIGH SCHOOL",2014,2009,331,185,"56",0,"00"
"280253070006","WELLINGTON C MEPHAM HIGH SCH",2014,2009,353,236,"67",0,"00"
"280253070007","JOHN F KENNEDY HIGH SCHOOL",2014,2009,338,239,"71",0,"00"
"280300010000","LONG BEACH CITY SD",2014,2009,340,139,"41",0,"00"
"280300010008","LONG BEACH SENIOR HIGH SCHOOL",2014,2009,333,139,"42",0,"00"
"280401030000","WESTBURY UFSD",2014,2009,329,46,"14",9,"03"
"280401030007","WESTBURY HIGH SCHOOL",2014,2009,316,46,"15",9,"03"
"280402030000","EAST WILLISTON UFSD",2014,2009,148,129,"87",0,"00"
"280402030003","WHEATLEY SCHOOL",2014,2009,147,129,"88",0,"00"
"280403030000","ROSLYN UFSD",2014,2009,286,221,"77",2,"01"
"280403030008","ROSLYN HIGH SCHOOL",2014,2009,283,221,"78",2,"01"
"280404030000","PORT WASHINGTON UFSD",2014,2009,395,229,"58",0,"00"
"280404030009","PAUL D SCHREIBER SENIO HIGH SCHOOL",2014,2009,386,228,"59",0,"00"
"280406030000","MANHASSET UFSD",2014,2009,264,214,"81",0,"00"
"280406030002","MANHASSET SECONDARY SCHOOL",2014,2009,257,214,"83",0,"00"
"280407030000","GREAT NECK UFSD",2014,2009,553,443,"80",13,"02"
"280407030014","GREAT NECK SOUTH HIGH SCHOOL",2014,2009,313,275,"88",6,"02"
"280407030015","GREAT NECK NORTH HIGH SCHOOL",2014,2009,227,168,"74",0,"00"
"280407030016","VILLAGE SCHOOL",2014,2009,9,0,"00",7,"78"
"280409030000","HERRICKS UFSD",2014,2009,338,215,"64",0,"00"
"280409030008","HERRICKS HIGH SCHOOL",2014,2009,330,215,"65",0,"00"
"280410030000","MINEOLA UFSD",2014,2009,193,122,"63",1,"01"
"280410030006","MINEOLA HIGH SCHOOL",2014,2009,187,122,"65",1,"01"
"280411030000","CARLE PLACE UFSD",2014,2009,117,65,"56",8,"07"
"280411030003","CARLE PLACE MIDDLE SENIOR HIGH SCH",2014,2009,117,65,"56",8,"07"
"280501060000","NORTH SHORE CSD",2014,2009,229,158,"69",8,"03"
"280501060004","NORTH SHORE SENIOR HIGH SCHOOL",2014,2009,218,158,"72",8,"04"
"280502060000","SYOSSET CSD",2014,2009,583,489,"84",0,"00"
"280502060014","SYOSSET SENIOR HIGH SCHOOL",2014,2009,576,489,"85",0,"00"
"280503060000","LOCUST VALLEY CSD",2014,2009,158,120,"76",7,"04"
"280503060003","LOCUST VALLEY HIGH SCHOOL",2014,2009,153,120,"78",7,"05"
"280504060000","PLAINVIEW-OLD BETHPAGE CSD",2014,2009,419,313,"75",0,"00"
"280504060010","PLAINVIEW-OLD BETHPAGE/JFK HS",2014,2009,412,313,"76",0,"00"
"280506060000","OYSTER BAY-EAST NORWICH CSD",2014,2009,134,62,"46",1,"01"
"280506060002","OYSTER BAY HIGH SCHOOL",2014,2009,130,62,"48",1,"01"
"280515030000","JERICHO UFSD",2014,2009,321,276,"86",0,"00"
"280515030005","JERICHO SENIOR HIGH SCHOOL",2014,2009,315,276,"88",0,"00"
"280517030000","HICKSVILLE UFSD",2014,2009,466,189,"41",0,"00"
"280517030010","HICKSVILLE HIGH SCHOOL",2014,2009,456,189,"41",0,"00"
"280518030000","PLAINEDGE UFSD",2014,2009,247,143,"58",4,"02"
"280518030009","PLAINEDGE SENIOR HIGH SCHOOL",2014,2009,241,143,"59",4,"02"
"280521030000","BETHPAGE UFSD",2014,2009,250,168,"67",4,"02"
"280521030006","BETHPAGE SENIOR HIGH SCHOOL",2014,2009,244,168,"69",4,"02"
"280522030000","FARMINGDALE UFSD",2014,2009,548,267,"49",33,"06"
"280522030009","FARMINGDALE SENIOR HIGH SCHOOL",2014,2009,532,267,"50",33,"06"
"280523030000","MASSAPEQUA UFSD",2014,2009,689,435,"63",16,"02"
"280523030011","MASSAPEQUA HIGH SCHOOL",2014,2009,677,435,"64",16,"02"
"310100010000","NYC GEOG DIST # 1 - MANHATTAN",2014,2009,1080,154,"14",0,"00"
"310100011448","UNIVERSITY NEIGHBORHOOD HIGH SCHOOL",2014,2009,88,6,"07",0,"00"
"310100011509","MARTA VALLE HIGH SCHOOL",2014,2009,72,4,"06",0,"00"
"310100011515","LOWER EAST SIDE PREP HIGH SCHOOL",2014,2009,223,48,"22",0,"00"
"310100011539","NEW EXPLORATIONS SCI, TECH & MATH",2014,2009,137,96,"70",0,"00"
"310200010000","NYC GEOG DIST # 2 - MANHATTAN",2014,2009,9455,1825,"19",532,"06"
"310200010047","AMERICAN SIGN LANG & ENG SECONDAR",2014,2009,44,3,"07",0,"00"
"310200010412","NYC LAB HS-COLLABORATIVE STUDIES",2014,2009,129,60,"47",0,"00"
"310200010413","SCHOOL OF THE FUTURE HIGH SCHOOL",2014,2009,91,0,"00",2,"02"
"310200010414","NYC MUSEUM SCHOOL",2014,2009,125,62,"50",0,"00"
"310200010416","ELEANOR ROOSEVELT HIGH SCHOOL",2014,2009,122,101,"83",0,"00"
"310200010418","MILLENNIUM HIGH SCHOOL",2014,2009,178,104,"58",0,"00"
"310200011288","FOOD & FINANCE HIGH SCHOOL",2014,2009,82,0,"00",23,"28"
"310200011298","PACE HIGH SCHOOL",2014,2009,98,6,"06",0,"00"
"310200011300","URBAN ASSMBLY SCH-DESIGN & CONST",2014,2009,80,1,"01",0,"00"
"310200011305","URBAN ACADEMY-GOV'T & LAW",2014,2009,75,0,"00",2,"03"
"310200011316","URBAN SCH-BUSINESS-YNG WOMEN",2014,2009,81,2,"02",0,"00"
"310200011374","GRAMERCY ARTS HIGH SCHOOL",2014,2009,112,3,"03",0,"00"
"310200011392","MANHATTAN BUSINESS ACADEMY",2014,2009,87,4,"05",0,"00"
"310200011393","BUSINESS OF SPORTS SCHOOL",2014,2009,81,3,"04",30,"37"
"310200011394","EMMA LAZARUS HIGH SCHOOL",2014,2009,83,27,"33",0,"00"
"310200011399","HIGH SCHOOL-LANGUAGE AND DIPLOMACY",2014,2009,81,13,"16",0,"00"
"310200011400","HS FOR ENVIRONMENTAL STUDIES",2014,2009,308,71,"23",0,"00"
"310200011408","PROFESSIONAL PERF ARTS HIGH SCHOOL",2014,2009,110,8,"07",1,"01"
"310200011411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2014,2009,115,55,"48",0,"00"
"310200011420","HS-HEALTH PROFESSIONS & HUMAN SVCS",2014,2009,368,73,"20",0,"00"
"310200011425","LEADERSHIP & PUBLIC SERVICE HIGH SCH",2014,2009,144,7,"05",0,"00"
"310200011439","MANHATTAN VILLAGE ACADEMY",2014,2009,113,90,"80",0,"00"
"310200011460","WASHINGTON IRVING HIGH SCHOOL",2014,2009,272,2,"01",0,"00"
"310200011475","STUYVESANT HIGH SCHOOL",2014,2009,838,809,"97",0,"00"
"310200011489","HIGH SCHOOL OF ECONOMICS & FINANCE",2014,2009,166,17,"10",0,"00"
"310200011519","TALENT UNLIMITED HIGH SCHOOL",2014,2009,73,27,"37",42,"58"
"310200011520","MURRY BERGTRAUM HS FOR BUS CAR",2014,2009,518,13,"03",0,"00"
"310200011529","JACQUELINE KENNEDY-ONASSIS HIGH SCH",2014,2009,180,15,"08",0,"00"
"310200011531","REPERTORY COMPANY HS FOR THEATRE ART",2014,2009,45,1,"02",0,"00"
"310200011542","MANHATTAN BRIDGES HIGH SCHOOL",2014,2009,148,25,"17",0,"00"
"310200011544","INDEPENDENCE HIGH SCHOOL",2014,2009,162,1,"01",0,"00"
"310200011545","HS-DUAL LANGUAGE & ASIAN STUDIES",2014,2009,87,74,"85",0,"00"
"310200011550","LIBERTY HIGH SCH ACAD-NEWCOMERS",2014,2009,115,14,"12",0,"00"
"310200011551","URBAN ASSEMBLY NY HARBOR SCHOOL",2014,2009,89,4,"04",0,"00"
"310200011575","MANHATTAN COMP NIGHT AND DAY HS",2014,2009,324,21,"06",0,"00"
"310200011580","RICHARD R GREEN HS OF TEACHING",2014,2009,127,6,"05",0,"00"
"310200011600","HIGH SCH OF FASHION INDUSTRIES (THE)",2014,2009,357,42,"12",203,"57"
"310200011615","CHELSEA CAREER AND TECH ED HS",2014,2009,93,24,"26",10,"11"
"310200011620","NORMAN THOMAS HIGH SCHOOL",2014,2009,419,6,"01",45,"11"
"310200011625","HS OF GRAPHIC COMMUNICATION ARTS",2014,2009,419,3,"01",5,"01"
"310200011630","ART AND DESIGN HIGH SCHOOL",2014,2009,312,20,"06",169,"54"
"310200011655","LIFE SCIENCES SECONDARY SCHOOL",2014,2009,130,8,"06",0,"00"
"310300010000","NYC GEOG DIST # 3 - MANHATTAN",2014,2009,2330,514,"22",0,"00"
"310300011283","MANHATTAN THEATRE LAB HIGH SCHOOL",2014,2009,68,1,"01",0,"00"
"310300011299","HIGH SCH-ARTS IMAGNTN & INQUIRY",2014,2009,114,1,"01",0,"00"
"310300011307","URBAN ASSMBLY SCH-MEDIA STUDIES",2014,2009,86,2,"02",0,"00"
"310300011403","GLOBAL LEARNING COLLABORATIVE (THE)",2014,2009,89,2,"02",0,"00"
"310300011415","WADLEIGH PERF AND VISUAL ARTS",2014,2009,91,2,"02",0,"00"
"310300011485","FIORELLO H LAGUARDIA HIGH SCHOOL",2014,2009,663,454,"68",0,"00"
"310300011492","HS FOR LAW ADVCY & COMM JUST",2014,2009,123,16,"13",0,"00"
"310300011494","HIGH SCHOOL OF ARTS AND TECHNOLOGY",2014,2009,145,4,"03",0,"00"
"310300011505","EDWARD A REYNOLDS WEST SIDE HS",2014,2009,246,1,"00",0,"00"
"310300011541","MANHATTAN/HUNTER SCIENCE HIGH SCHOOL",2014,2009,117,29,"25",0,"00"
"310300011860","FREDERICK DOUGLASS ACADEMY II",2014,2009,76,2,"03",0,"00"
"310400010000","NYC GEOG DIST # 4 - MANHATTAN",2014,2009,964,222,"23",0,"00"
"310400011435","MANHATTAN CENTER-SCIENCE & MATH",2014,2009,444,178,"40",0,"00"
"310400011495","PARK EAST HIGH SCHOOL",2014,2009,90,3,"03",0,"00"
"310400011555","CENTRAL PARK EAST HIGH SCHOOL",2014,2009,87,19,"22",0,"00"
"310400011610","YOUNG WOMEN'S LEADERSHIP SCHOOL",2014,2009,67,20,"30",0,"00"
"310400011680","HERITAGE SCHOOL (THE)",2014,2009,66,2,"03",0,"00"
"310400860849","HARLEM VILLAGE ACADEMY LEADERSHIP",2014,2009,24,2,"08",0,"00"
"310500010000","NYC GEOG DIST # 5 - MANHATTAN",2014,2009,999,151,"15",0,"00"
"310500011304","MOTT HALL HIGH SCHOOL",2014,2009,99,7,"07",0,"00"
"310500011367","ACADEMY FOR SOCIAL ACTION",2014,2009,71,7,"10",0,"00"
"310500011499","FREDERICK DOUGLASS ACADEMY",2014,2009,261,53,"20",0,"00"
"310500011670","THURGOOD MARSHALL ACAD FOR LEARNING",2014,2009,100,2,"02",0,"00"
"310500011692","HS MATH SCI & ENGNRNG AT CCNY",2014,2009,93,82,"88",0,"00"
"310500860848","HARLEM VILLAGE ACAD CHARTER",2014,2009,24,1,"04",0,"00"
"310500860858","KIPP STAR COLLEGE PREP CHARTER",2014,2009,35,15,"43",0,"00"
"310500860864","HARLEM CHILDREN'S ZONE PROMISE",2014,2009,66,15,"23",0,"00"
"310500860883","KIPP INFINITY CHARTER SCHOOL",2014,2009,51,40,"78",0,"00"
"310500860894","DEMOCRACY PREP CHARTER SCHOOL",2014,2009,55,36,"65",0,"00"
"310600010000","NYC GEOG DIST # 6 - MANHATTAN",2014,2009,1464,104,"07",0,"00"
"310600011293","CITY COLLEGE ACADEMY OF THE ARTS",2014,2009,81,13,"16",0,"00"
"310600011346","COMMUNITY HEALTH ACAD OF THE HEIGHTS",2014,2009,76,2,"03",0,"00"
"310600011348","WASHINGTON HGTS EXPEDITIONARY LEARN",2014,2009,86,13,"15",0,"00"
"310600011462","COLLEGE ACADEMY (THE)",2014,2009,162,4,"02",0,"00"
"310600011463","HIGH SCHOOL-MEDIA & COMMUNICATIONS",2014,2009,124,4,"03",0,"00"
"310600011467","HIGH SCHOOL-LAW & PUBLIC SERVICE",2014,2009,140,3,"02",0,"00"
"310600011468","HIGH SCHOOL-HEALTH CAREERS & SCIES",2014,2009,164,10,"06",0,"00"
"310600011540","A PHILIP RANDOLPH CAMPUS HIGH SCHOOL",2014,2009,344,30,"09",0,"00"
"310600011552","GREGORIO LUPERON HS-SCI & MATH",2014,2009,159,25,"16",0,"00"
"310600860887","NEW HEIGHTS ACADEMY CHARTER SCHOOL",2014,2009,74,5,"07",0,"00"
"320700010000","NYC GEOG DIST # 7 - BRONX",2014,2009,1871,40,"02",74,"04"
"320700011221","SOUTH BRONX PREPARATORY",2014,2009,78,5,"06",0,"00"
"320700011334","INTERNATIONAL COMMUNITY HIGH SCHOOL",2014,2009,113,2,"02",0,"00"
"320700011379","JILL CHAIFETZ TRANSFER HIGH SCHOOL",2014,2009,76,1,"01",0,"00"
"320700011500","HOSTOS-LINCOLN ACADEMY OF SCIENCE",2014,2009,77,9,"12",0,"00"
"320700011527","BRONX LEADERSHIP ACAD II HIGH SCHOOL",2014,2009,97,2,"02",0,"00"
"320700011547","NEW EXPLORERS HIGH SCHOOL",2014,2009,86,1,"01",0,"00"
"320700011548","URBAN ASSEMBLY SCHOOL CAR IN SPORTS",2014,2009,100,4,"04",0,"00"
"320700011551","URBAN ASSEMBLY BRONX OF LETTERS",2014,2009,76,1,"01",0,"00"
"320700011600","ALFRED E SMITH CAREER-TECH HIGH SCH",2014,2009,196,5,"03",74,"38"
"320700011655","SAMUEL GOMPERS CAREER/TECH ED HS",2014,2009,185,4,"02",0,"00"
"320700011670","HEALTH OPPORTUNITIES HIGH SCHOOL",2014,2009,140,6,"04",0,"00"
"320700860820","KIPP ACADEMY CHARTER SCHOOL",2014,2009,33,18,"55",0,"00"
"320700860920","UNIVERSITY PREP CHARTER HIGH SCHOOL",2014,2009,75,12,"16",0,"00"
"320800010000","NYC GEOG DIST # 8 - BRONX",2014,2009,2429,97,"04",23,"01"
"320800011282","WOMEN'S ACADEMY OF EXCELLENCE",2014,2009,88,4,"05",0,"00"
"320800011293","RENAISSANCE HIGH SCHOOL-MTT",2014,2009,104,3,"03",0,"00"
"320800011295","GATEWAY SCHOOL-ENVIR AND TECH",2014,2009,117,2,"02",3,"03"
"320800011305","PABLO NERUDA ACADEMY",2014,2009,90,2,"02",0,"00"
"320800011405","HERBERT H LEHMAN HIGH SCHOOL",2014,2009,908,85,"09",0,"00"
"320800011519","F R DE GAUTIER INST-LAW & POLICY",2014,2009,106,0,"00",1,"01"
"320800011540","SCH-COMMUNITY RESEARCH & LEARNING",2014,2009,62,0,"00",1,"02"
"320800011650","JANE ADDAMS HS FOR ACADEMIC CAREERS",2014,2009,202,1,"00",18,"09"
"320800860903","HYDE LEADERSHIP CHARTER SCHOOL",2014,2009,66,5,"08",0,"00"
"320900010000","NYC GEOG DIST # 9 - BRONX",2014,2009,2059,123,"06",1,"00"
"320900011227","BRONX COLLEGIATE ACADEMY",2014,2009,95,4,"04",0,"00"
"320900011241","URBAN ASSMBLY SCHOOL-APPL MATH",2014,2009,78,10,"13",0,"00"
"320900011250","EXIMIUS COLL PREP ACADEMY",2014,2009,67,5,"07",0,"00"
"320900011252","MOTT HALL BRONX HIGH SCHOOL",2014,2009,87,4,"05",0,"00"
"320900011260","BRONX CENTER FOR SCI & MATH",2014,2009,102,49,"48",0,"00"
"320900011297","MORRIS ACADEMY FOR COLLA STUDIES",2014,2009,104,2,"02",0,"00"
"320900011324","BRONX EARLY COL ACAD-TEACH/LEARN",2014,2009,78,14,"18",0,"00"
"320900011329","DREAMYARD PREPARATORY SCHOOL",2014,2009,84,4,"05",0,"00"
"320900011365","ACADEMY FOR LANGUAGE AND TECHNOLOGY",2014,2009,86,0,"00",1,"01"
"320900011413","BRONX HIGH SCHOOL FOR MEDICAL SCIE",2014,2009,73,12,"16",0,"00"
"320900011414","J LEVIN HIGH SCHOOL-MEDIA & COMMUN",2014,2009,109,1,"01",0,"00"
"320900011517","FREDERICK DOUGLASS ACAD III",2014,2009,83,9,"11",0,"00"
"320900011525","BRONX LEADERSHIP ACAD HIGH SCHOOL",2014,2009,192,8,"04",0,"00"
"320900011543","HIGH SCHOOL FOR VIOLIN AND DANCE",2014,2009,53,1,"02",0,"00"
"320900860807","BRONX PREP CHARTER SCHOOL",2014,2009,74,9,"12",0,"00"
"321000010000","NYC GEOG DIST #10 - BRONX",2014,2009,4835,1134,"23",4,"00"
"321000010368","IN-TECH ACADEMY (MS/HS 368)",2014,2009,125,6,"05",0,"00"
"321000011141","RIVERDALE/KINGSBRIDGE (MS/HS 141)",2014,2009,162,23,"14",0,"00"
"321000011213","BRONX ENG & TECH ACADEMY",2014,2009,106,9,"08",0,"00"
"321000011237","MARIE CURIE HIGH SCHOOL-NURSING",2014,2009,127,5,"04",0,"00"
"321000011243","WEST BRONX ACAD FOR THE FUTURE",2014,2009,82,5,"06",0,"00"
"321000011268","KINGSBRIDGE INTNL HIGH SCHOOL",2014,2009,129,14,"11",0,"00"
"321000011284","BRONX SCHOOL OF LAW & FINANCE",2014,2009,92,1,"01",0,"00"
"321000011342","INTERNATIONAL SCHOOL FOR LIBERAL ART",2014,2009,116,14,"12",0,"00"
"321000011374","KNOWLEDGE, POWER PREP ACAD INTER HS",2014,2009,80,6,"08",0,"00"
"321000011433","HS FOR TEACHING AND PROFESSIONS",2014,2009,135,4,"03",0,"00"
"321000011434","BELMONT PREPARATORY HIGH SCHOOL",2014,2009,94,16,"17",0,"00"
"321000011437","FORDHAM HIGH SCHOOL FOR THE ARTS",2014,2009,80,11,"14",0,"00"
"321000011439","BRONX HIGH SCHOOL-LAW & COMM SVC",2014,2009,83,4,"05",0,"00"
"321000011440","DEWITT CLINTON HIGH SCHOOL",2014,2009,1064,109,"10",0,"00"
"321000011442","CELIA CRUZ BRONX HS OF MUSIC (THE)",2014,2009,76,7,"09",0,"00"
"321000011445","BRONX HIGH SCHOOL OF SCIENCE",2014,2009,753,749,"99",0,"00"
"321000011475","JOHN F KENNEDY HIGH SCHOOL",2014,2009,274,3,"01",0,"00"
"321000011477","MARBLE HILL HS-INTRNTNL STUDIES",2014,2009,116,22,"19",0,"00"
"321000011546","BRONX THEATRE HIGH SCHOOL",2014,2009,102,2,"02",0,"00"
"321000011549","DISCOVERY HIGH SCHOOL",2014,2009,137,40,"29",1,"01"
"321000011660","GRACE H DODGE CAREER AND TECH HS",2014,2009,312,2,"01",3,"01"
"321000011696","HS AMER STUDIES AT LEHMAN COLL",2014,2009,94,81,"86",0,"00"
"321100010000","NYC GEOG DIST #11 - BRONX",2014,2009,2351,144,"06",102,"04"
"321100011249","BRONX HEALTH SCIENCES HIGH SCHOOL",2014,2009,57,4,"07",0,"00"
"321100011253","BRONX HIGH SCH-WRITING & COMM ARTS",2014,2009,109,2,"02",0,"00"
"321100011270","ACAD-SCHOLARSHIP & ENTREPRENEURSHIP",2014,2009,86,3,"03",0,"00"
"321100011275","HIGH SCHOOL-COMPUTERS & TECHNOLOGY",2014,2009,126,19,"15",102,"81"
"321100011288","COLLEGIATE INST FOR MATH & SCI",2014,2009,146,44,"30",0,"00"
"321100011290","BRONX ACADEMY OF HEALTH CAREERS",2014,2009,118,5,"04",0,"00"
"321100011299","ASTOR COLLEGIATE ACADEMY",2014,2009,123,6,"05",0,"00"
"321100011415","CHRISTOPHER COLUMBUS HIGH SCHOOL",2014,2009,238,6,"03",0,"00"
"321100011418","BRONX HIGH SCHOOL FOR THE VISUAL ART",2014,2009,117,6,"05",0,"00"
"321100011455","HARRY S TRUMAN HIGH SCHOOL",2014,2009,433,22,"05",0,"00"
"321100011513","NEW WORLD HIGH SCHOOL",2014,2009,82,10,"12",0,"00"
"321100011542","PELHAM PREPARATORY ACADEMY",2014,2009,113,17,"15",0,"00"
"321200010000","NYC GEOG DIST #12 - BRONX",2014,2009,1604,42,"03",0,"00"
"321200011248","METROPOLITAN HIGH SCHOOL (THE)",2014,2009,97,2,"02",0,"00"
"321200011251","EXPLORATIONS ACADEMY",2014,2009,102,2,"02",0,"00"
"321200011267","BRONX LATIN SCHOOL",2014,2009,40,3,"08",0,"00"
"321200011271","EAST BRONX ACADEMY FOR THE FUTURE",2014,2009,103,3,"03",0,"00"
"321200011478","CINEMA SCHOOL (THE)",2014,2009,74,16,"22",0,"00"
